Cell id,Compactness,Eccentricity,Roundness,Convexity,Solidity,Sphericity
1.0,0.6661425970659357,0.7329842931937173,0.6661425970659357,1.0,0.9517490952955368,0.5426013671700637
2.0,0.6176766700813725,0.7371794871794872,0.6176766700813725,1.0,0.9659147869674185,0.5093153458362899
3.0,0.6044677052526107,0.733229329173167,0.6044677052526107,1.0,0.9617164493058477,0.625510943565695
4.0,0.5091857579683744,0.5582922824302134,0.5091857579683744,1.0,0.9270516717325228,0.38893320189075514
5.0,0.5937514348924242,0.9574468085106383,0.5937514348924242,1.0,0.9143258426966292,0.5782913460475956
6.0,0.34259258122245956,0.3526970954356846,0.3582221935830523,0.9779411764705882,0.8355426677713339,0.216579295374225
7.0,0.5719094892935019,0.5566600397614314,0.5719094892935019,1.0,0.9429097605893186,0.4574174999174925
8.0,0.6461642641348001,0.85,0.6461642641348001,1.0,0.9394594594594594,0.5193356752317952
9.0,0.5607398652168633,0.6006006006006006,0.5607398652168633,1.0,0.9626749611197511,0.48012981816311745
10.0,0.5025657434972329,0.5825242718446603,0.5251501793778494,0.9782608695652174,0.8884514435695539,0.2634155559226539
11.0,0.6061966620095531,0.8616780045351473,0.6061966620095531,1.0,0.9419642857142857,0.6067467288089438
12.0,0.5387441947271753,0.639853747714808,0.5387441947271753,1.0,0.911461908030199,0.4553208464047432
13.0,0.5171868224063995,0.562390158172232,0.5171868224063995,1.0,0.9361091170136396,0.3885143449429057
14.0,0.5675892743669705,0.6869009584664536,0.5675892743669705,1.0,0.9424326833797586,0.4694381579433043
15.0,0.6174191276340757,0.6712962962962963,0.6174191276340757,1.0,0.9582089552238806,0.5689563605463829
16.0,0.5357191176260372,0.6267806267806267,0.5357191176260372,1.0,0.9346804511278195,0.3922322702763681
17.0,0.6286747203612227,0.744466800804829,0.6286747203612227,1.0,0.9592391304347826,0.6075079011201667
18.0,0.5235227705503096,0.5187835420393561,0.5235227705503096,1.0,0.9566666666666667,0.40500265347435316
19.0,0.6175993492774221,0.7674418604651163,0.6175993492774221,1.0,0.9510556621880998,0.5738915714977677
20.0,0.6055761124131518,0.6832298136645962,0.6055761124131518,1.0,0.9687351965892942,0.5039264913791424
21.0,0.6004706179991571,0.9296482412060302,0.6004706179991571,1.0,0.9246231155778895,0.716199117892914
22.0,0.5238124893842573,0.4946236559139785,0.5238124893842573,1.0,0.9445086705202312,0.3709230278877947
23.0,0.5003597727021393,0.5714285714285714,0.5003597727021393,1.0,0.8950688073394495,0.37069156546936755
